snapshot_id,game_id,game_date,snapshot_created_at,start_time,home_team,away_team,home_win,pipeline_version,snapshot_policy,market_no_vig_home_prob,premarket_model_home_prob,edge_at_prediction_time,odds_source,betting_mode,snapshot_valid,snapshot_invalid_reason,game_status,rating_source,model_source,displayed_home_win_pct,predicted_home_win_pct,manual_no_odds_pred,home_moneyline_odds,away_moneyline_odds,model_edge_home,spread_line,total_line,odds_quality_status,suspicious_odds_reason,bookmaker_quotes_json,market_adjustment_applied,recommendation_status,moneyline_recommendation,spread_recommendation,total_recommendation,home_kelly_fraction,away_kelly_fraction,over_prob,home_cover_prob,away_cover_prob,nrfi_prob,nrfi_recommendation,elo_diff,bt_strength_diff,sp_era_diff,sp_fip_diff,sp_csw_diff,sp_stuff_plus_diff,k_pct_diff,bb_pct_diff,pitcher_rating_diff,bullpen_ip_diff,bullpen_availability_diff,dynamic_park_factor,winrate_diff,timezone_diff,sp_fip_diff_available,sp_csw_diff_available,sp_stuff_plus_diff_available,pitcher_advanced_available,bullpen_context_available,statcast_woba_available,top3_woba_available,weather_available,team_form_available,lineup_context_available,starter_context_available,odds_available,is_day_game,catcher_era_diff,cs_diff,wind_effect,temp_effect,precip_effect,injury_diff,dynamic_pythag_diff,log5_prob,lag30_winrate_diff,lag30_runs_diff,rest_diff,back2back_diff,games_last_3d_diff,games_last_7d_diff,rest_pressure_diff,pitch_movement_diff,avg_bat_speed_diff,odds_change,zone_size,k_rate,elo_momentum_7d,elo_momentum_30d,barrel_pa_diff,hardhit_pa_diff,swing_miss_diff,csw_diff,barrel_bb_pct_diff,sprint_speed_diff,pitch_type_matchup_score,top3_woba_diff,statcast_launch_speed_diff,statcast_barrel_diff,statcast_hard_hit_diff,statcast_woba_diff,platoon_ops_diff
baseline_v2_clean:824829,824829,2026-06-08,2026-06-08T00:35:33Z,2026-06-08T22:35:00Z,Orioles,Mariners,0,baseline_v2_clean,first_seen_pregame,0.4598,0.3703,-0.0448,"DraftKings, FanDuel",paper_trading,true,,Preview,elo,manual,0.4151,0.4151,0.3703,2.085,1.775,-0.0448,1.5,8.5,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-08T00:35:05Z"",""home_moneyline_odds"":2.08,""away_moneyline_odds"":1.79,""home_spread_line"":1.5,""home_spread_odds"":1.64,""total_line"":8.5,""over_odds"":1.78,""under_odds"":2.04},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-08T00:35:06Z"",""home_moneyline_odds"":2.09,""away_moneyline_odds"":1.76,""home_spread_line"":1.5,""home_spread_odds"":1.64,""total_line"":8.5,""over_odds"":1.82,""under_odds"":2.02}]",true,PAPER_BET,Mariners ML,NO BET,UNDER,0.0,0.0,0.3984,0.4538,0.5462,,NO DATA,-31.1689,-12.560742,1.7,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.5,1.08,-0.0455,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.3871,-0.1129,-0.8894,0.0,0.0,0.0,-2.0,0.3,0.0,-0.3769,0.0,0.0,0.0,-0.125,-0.1129,-0.0171,-0.0428,0.0,0.0,0.0,0.0,0.0,-0.0206,-0.3769,-0.0171,-0.0428,-0.0206,0.0
baseline_v2_clean:822806,822806,2026-06-08,2026-06-08T00:35:33Z,2026-06-08T23:07:00Z,Blue Jays,Phillies,0,baseline_v2_clean,first_seen_pregame,0.3842,0.3449,-0.0216,"BetMGM, DraftKings, FanDuel",paper_trading,true,,Preview,elo,manual,0.3626,0.3626,0.3449,2.5,1.56,-0.0216,1.5,7.5,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-08T00:35:05Z"",""home_moneyline_odds"":2.5,""away_moneyline_odds"":1.56,""home_spread_line"":1.5,""home_spread_odds"":1.83,""total_line"":7.5,""over_odds"":2.0,""under_odds"":1.82},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-08T00:35:06Z"",""home_moneyline_odds"":2.48,""away_moneyline_odds"":1.56,""home_spread_line"":1.5,""home_spread_odds"":1.83,""total_line"":7.5,""over_odds"":1.93,""under_odds"":1.9},{""bookmaker"":""BetMGM"",""bookmaker_key"":""betmgm"",""last_update"":""2026-06-08T00:34:29Z"",""home_moneyline_odds"":2.5,""away_moneyline_odds"":1.54,""home_spread_line"":1.5,""home_spread_odds"":1.85,""total_line"":7.5,""over_odds"":1.95,""under_odds"":1.87}]",true,TRACKING_ONLY,NO BET,NO BET,UNDER,0.0,0.0,0.3558,0.4518,0.5482,,NO DATA,-42.9081,0.000932,2.52,2.4868,-0.0783,-22.74,-0.137,0.0197,-25.2,-78.0,-25.0,1.06,-0.0536,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3534,-0.1429,-0.6071,0.0,0.0,0.0,0.0,0.0,0.0,-0.3738,0.0,0.0,0.0,-0.3333,-0.1429,-0.017,-0.0425,0.0,0.0,0.0,0.0,0.0,-0.0351,-0.3738,-0.017,-0.0425,-0.0351,0.0
baseline_v2_clean:824999,824999,2026-06-10,2026-06-09T00:25:45Z,2026-06-10T02:05:00Z,Athletics,Brewers,1,baseline_v2_clean,first_seen_pregame,0.4173,0.5179,0.0503,"BetMGM, DraftKings, FanDuel",paper_trading,true,,Preview,elo,manual,0.4676,0.4676,0.5179,2.29,1.64,0.0503,1.5,11.0,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-09T00:24:44Z"",""home_moneyline_odds"":2.32,""away_moneyline_odds"":1.64,""home_spread_line"":1.5,""home_spread_odds"":1.87,""total_line"":10.5,""over_odds"":1.83,""under_odds"":1.98},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-09T00:25:05Z"",""home_moneyline_odds"":2.29,""away_moneyline_odds"":1.64,""home_spread_line"":1.5,""home_spread_odds"":1.87,""total_line"":11.0,""over_odds"":1.92,""under_odds"":1.91},{""bookmaker"":""BetMGM"",""bookmaker_key"":""betmgm"",""last_update"":""2026-06-09T00:25:03Z"",""home_moneyline_odds"":2.25,""away_moneyline_odds"":1.67,""home_spread_line"":1.5,""home_spread_odds"":1.91,""total_line"":11.0,""over_odds"":1.91,""under_odds"":1.91}]",true,PAPER_BET,Athletics ML,Athletics spread,UNDER,0.0,0.0,0.1064,0.8874,0.1126,,NO DATA,-5.1162,12.560534,-1.99,-1.4254,0.0227,8.61,0.0355,-0.0098,19.9,-63.0,-31.5,1.0,-0.158,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497,0.25,-0.3524,-3.5097,0.0,0.0,-1.0,2.0,0.05,0.0,0.1043,0.0,0.0,0.0,-0.25,-0.3524,0.0047,0.0119,0.0,0.0,0.0,0.0,0.0,0.0035,0.1043,0.0047,0.0119,0.0035,0.0
baseline_v2_clean:823214,823214,2026-06-10,2026-06-09T00:25:45Z,2026-06-10T01:45:00Z,Giants,Nationals,0,baseline_v2_clean,first_seen_pregame,0.578,0.5538,-0.0133,"BetMGM, DraftKings, FanDuel",paper_trading,true,,Preview,elo,manual,0.5647,0.5647,0.5538,1.65,2.26,-0.0133,-1.5,8.0,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-09T00:24:44Z"",""home_moneyline_odds"":1.68,""away_moneyline_odds"":2.26,""home_spread_line"":-1.5,""home_spread_odds"":2.38,""total_line"":8.0,""over_odds"":1.87,""under_odds"":1.95},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-09T00:25:05Z"",""home_moneyline_odds"":1.64,""away_moneyline_odds"":2.29,""home_spread_line"":-1.5,""home_spread_odds"":2.35,""total_line"":8.0,""over_odds"":1.88,""under_odds"":1.95},{""bookmaker"":""BetMGM"",""bookmaker_key"":""betmgm"",""last_update"":""2026-06-09T00:25:03Z"",""home_moneyline_odds"":1.65,""away_moneyline_odds"":2.25,""home_spread_line"":-1.5,""home_spread_odds"":2.35,""total_line"":8.0,""over_odds"":1.87,""under_odds"":1.95}]",true,TRACKING_ONLY,NO BET,Nationals spread,UNDER,0.0,0.0,0.4254,0.1476,0.8524,,NO DATA,103.4091,-12.55967,1.95,2.1593,-0.0688,-19.96,-0.1244,0.0131,-19.5,-27.0,-13.5,0.89,-0.0909,-3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3796,-0.1222,-1.1667,-1.0,1.0,0.0,1.0,-0.65,0.0,0.1373,0.0,0.0,0.0,0.2143,-0.1222,0.0064,0.0151,0.0,0.0,0.0,0.0,0.0,-0.0205,0.1373,0.0064,0.0151,-0.0205,0.0
baseline_v2_clean:823290,823290,2026-06-10,2026-06-09T00:25:45Z,2026-06-10T01:40:00Z,Padres,Reds,0,baseline_v2_clean,first_seen_pregame,0.5504,0.4689,-0.0407,"BetMGM, DraftKings, FanDuel",paper_trading,true,,Preview,elo,manual,0.5097,0.5097,0.4689,1.74,2.13,-0.0407,-1.5,7.5,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-09T00:24:44Z"",""home_moneyline_odds"":1.76,""away_moneyline_odds"":2.12,""home_spread_line"":-1.5,""home_spread_odds"":2.52,""total_line"":7.5,""over_odds"":1.83,""under_odds"":1.98},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-09T00:25:05Z"",""home_moneyline_odds"":1.74,""away_moneyline_odds"":2.13,""home_spread_line"":-1.5,""home_spread_odds"":2.58,""total_line"":7.5,""over_odds"":1.87,""under_odds"":1.96},{""bookmaker"":""BetMGM"",""bookmaker_key"":""betmgm"",""last_update"":""2026-06-09T00:25:03Z"",""home_moneyline_odds"":1.71,""away_moneyline_odds"":2.15,""home_spread_line"":-1.5,""home_spread_odds"":2.55,""total_line"":7.5,""over_odds"":1.87,""under_odds"":1.95}]",true,PAPER_BET,Reds ML,Reds spread,UNDER,0.0,0.0,0.3542,0.1336,0.8664,,NO DATA,44.1142,-0.008193,2.81,3.2841,-0.1232,-32.56,-0.15,0.0964,-28.1,1.0,0.5,0.87,0.0312,-3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5077,0.0074,-0.0889,0.0,0.0,1.0,2.0,-0.65,0.0,-0.1507,0.0,0.0,0.0,0.0833,0.0074,-0.0069,-0.0171,0.0,0.0,0.0,0.0,0.0,-0.023,-0.1507,-0.0069,-0.0171,-0.023,0.0
baseline_v2_clean:824023,824023,2026-06-10,2026-06-09T00:25:45Z,2026-06-10T01:38:00Z,Angels,Astros,1,baseline_v2_clean,first_seen_pregame,0.4597,0.3299,-0.0649,"BetMGM, DraftKings, FanDuel",paper_trading,true,,Preview,elo,manual,0.3948,0.3948,0.3299,2.08,1.77,-0.0649,1.5,9.5,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-09T00:24:44Z"",""home_moneyline_odds"":2.1,""away_moneyline_odds"":1.77,""home_spread_line"":1.5,""home_spread_odds"":1.68,""total_line"":9.0,""over_odds"":1.83,""under_odds"":1.98},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-09T00:25:05Z"",""home_moneyline_odds"":2.08,""away_moneyline_odds"":1.76,""home_spread_line"":1.5,""home_spread_odds"":1.67,""total_line"":9.5,""over_odds"":2.01,""under_odds"":1.82},{""bookmaker"":""BetMGM"",""bookmaker_key"":""betmgm"",""last_update"":""2026-06-09T00:25:03Z"",""home_moneyline_odds"":2.05,""away_moneyline_odds"":1.77,""home_spread_line"":1.5,""home_spread_odds"":1.65,""total_line"":9.5,""over_odds"":2.0,""under_odds"":1.83}]",true,PAPER_BET,Astros ML,Angels spread,UNDER,0.0,0.0,0.11,0.764,0.236,,NO DATA,-108.1633,-12.560763,-0.38,-0.3414,-0.0146,-1.54,-0.0114,0.0179,3.8,-73.0,-36.5,0.94,-0.069,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3284,-0.1746,-1.0266,0.0,0.0,1.0,0.0,-0.35,0.0,-0.4164,0.0,0.0,0.0,-0.2,-0.1746,-0.0189,-0.0473,0.0,0.0,0.0,0.0,0.0,-0.017,-0.4164,-0.0189,-0.0473,-0.017,0.0
baseline_v2_clean:824347,824347,2026-06-10,2026-06-09T00:25:45Z,2026-06-10T00:40:00Z,Rockies,Cubs,1,baseline_v2_clean,first_seen_pregame,0.4211,0.2978,-0.0617,"DraftKings, FanDuel",paper_trading,true,,Preview,elo,manual,0.3595,0.3595,0.2978,2.275,1.6549999999999998,-0.0617,1.5,12.25,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-09T00:24:44Z"",""home_moneyline_odds"":2.32,""away_moneyline_odds"":1.64,""home_spread_line"":1.5,""home_spread_odds"":1.88,""total_line"":12.5,""over_odds"":1.91,""under_odds"":1.91},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-09T00:25:05Z"",""home_moneyline_odds"":2.23,""away_moneyline_odds"":1.67,""home_spread_line"":1.5,""home_spread_odds"":1.83,""total_line"":12.0,""over_odds"":1.87,""under_odds"":1.95}]",true,PAPER_BET,Cubs ML,Rockies spread,UNDER,0.0,0.0,0.2874,0.7784,0.2216,,NO DATA,-140.4853,12.5597,-0.61,0.7076,-0.0201,-6.36,-0.0513,-0.0112,6.1,-2.0,-1.0,1.38,-0.1515,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.6,0.0863,-0.5431,1.0,-1.0,1.0,0.0,0.15,0.0,-0.238,0.0,0.0,0.0,0.0,0.0863,-0.0108,-0.0271,0.0,0.0,0.0,0.0,0.0,-0.0062,-0.238,-0.0108,-0.0271,-0.0062,0.0
baseline_v2_clean:824591,824591,2026-06-09,2026-06-09T00:25:45Z,2026-06-09T23:40:00Z,White Sox,Braves,1,baseline_v2_clean,first_seen_pregame,0.4175,0.3006,-0.0585,"DraftKings, FanDuel",paper_trading,true,,Preview,elo,manual,0.3591,0.3591,0.3006,2.295,1.645,-0.0585,1.5,9.0,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-09T00:24:44Z"",""home_moneyline_odds"":2.3,""away_moneyline_odds"":1.65,""home_spread_line"":1.5,""home_spread_odds"":1.78,""total_line"":9.0,""over_odds"":1.85,""under_odds"":1.96},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-09T00:25:05Z"",""home_moneyline_odds"":2.29,""away_moneyline_odds"":1.64,""home_spread_line"":1.5,""home_spread_odds"":1.79,""total_line"":9.0,""over_odds"":1.83,""under_odds"":2.0}]",true,PAPER_BET,Braves ML,White Sox spread,UNDER,0.0,0.0,0.4032,0.576,0.424,,NO DATA,-96.6675,12.560392,1.08,1.0,-0.0322,-9.55,-0.0702,-0.0059,-10.8,-138.0,-69.0,1.0,-0.1587,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4156,-0.0769,-0.4231,0.0,0.0,0.0,-1.0,0.15,0.0,0.0883,0.0,0.0,0.0,-0.4333,-0.0769,0.004,0.01,0.0,0.0,0.0,0.0,0.0,-0.0009,0.0883,0.004,0.01,-0.0009,0.0
baseline_v2_clean:824105,824105,2026-06-09,2026-06-09T00:25:45Z,2026-06-09T23:40:00Z,Royals,Rangers,1,baseline_v2_clean,first_seen_pregame,0.4701,0.5017,0.0173,"DraftKings, FanDuel",paper_trading,true,,Preview,elo,manual,0.4875,0.4875,0.5017,2.04,1.81,0.0173,1.5,9.5,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-09T00:24:44Z"",""home_moneyline_odds"":2.1,""away_moneyline_odds"":1.77,""home_spread_line"":1.5,""home_spread_odds"":1.67,""total_line"":9.5,""over_odds"":1.91,""under_odds"":1.91},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-09T00:25:05Z"",""home_moneyline_odds"":1.98,""away_moneyline_odds"":1.85,""home_spread_line"":1.5,""home_spread_odds"":1.61,""total_line"":9.5,""over_odds"":2.0,""under_odds"":1.83}]",true,TRACKING_ONLY,NO BET,Royals spread,UNDER,0.0,0.0,0.276,0.7936,0.2064,,NO DATA,8.8914,-12.559674,-0.78,-0.3795,-0.0271,-4.28,-0.0545,-0.0004,7.8,-7.0,-3.5,1.03,-0.0832,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.2593,-0.2476,-2.4786,0.0,0.0,0.0,1.0,-0.15,0.0,-0.0165,0.0,0.0,0.0,-0.0952,-0.2476,-0.0008,-0.0019,0.0,0.0,0.0,0.0,0.0,-0.0252,-0.0165,-0.0008,-0.0019,-0.0252,0.0
baseline_v2_clean:823620,823620,2026-06-09,2026-06-09T00:25:45Z,2026-06-09T23:10:00Z,Mets,Cardinals,0,baseline_v2_clean,first_seen_pregame,0.5415,0.571,0.0162,"DraftKings, FanDuel",paper_trading,true,,Preview,elo,manual,0.5577,0.5577,0.571,1.77,2.09,0.0162,-1.5,8.0,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-09T00:24:44Z"",""home_moneyline_odds"":1.75,""away_moneyline_odds"":2.14,""home_spread_line"":-1.5,""home_spread_odds"":2.6,""total_line"":8.0,""over_odds"":1.95,""under_odds"":1.87},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-09T00:25:05Z"",""home_moneyline_odds"":1.79,""away_moneyline_odds"":2.04,""home_spread_line"":-1.5,""home_spread_odds"":2.69,""total_line"":8.0,""over_odds"":1.97,""under_odds"":1.85}]",true,TRACKING_ONLY,NO BET,Cardinals spread,UNDER,0.0,0.0,0.4064,0.4346,0.5654,,NO DATA,53.3697,0.008064,-0.96,0.6478,-0.0023,-1.83,0.0244,0.029,9.6,-51.0,-25.5,0.95,-0.1094,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,-0.02,0.6267,0.0,0.0,1.0,3.0,-0.8,0.0,-0.0694,0.0,0.0,0.0,-0.3889,-0.02,-0.0028,-0.0089,0.0,0.0,0.0,0.0,0.0,-0.0169,-0.0694,-0.0028,-0.0089,-0.0169,0.0
baseline_v2_clean:824429,824429,2026-06-09,2026-06-09T00:25:45Z,2026-06-09T22:40:00Z,Guardians,Yankees,0,baseline_v2_clean,first_seen_pregame,0.386,0.3667,-0.0106,"BetMGM, DraftKings, FanDuel",paper_trading,true,,Preview,elo,manual,0.3754,0.3754,0.3667,2.45,1.54,-0.0106,1.5,10.5,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-09T00:24:44Z"",""home_moneyline_odds"":2.4,""away_moneyline_odds"":1.56,""home_spread_line"":1.5,""home_spread_odds"":1.51,""total_line"":10.5,""over_odds"":1.77,""under_odds"":1.98},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-09T00:25:05Z"",""home_moneyline_odds"":2.76,""away_moneyline_odds"":1.42,""home_spread_line"":1.5,""home_spread_odds"":1.69,""total_line"":10.5,""over_odds"":1.93,""under_odds"":1.83},{""bookmaker"":""BetMGM"",""bookmaker_key"":""betmgm"",""last_update"":""2026-06-09T00:25:03Z"",""home_moneyline_odds"":2.45,""away_moneyline_odds"":1.54,""home_spread_line"":1.5,""home_spread_odds"":1.61,""total_line"":10.5,""over_odds"":1.67,""under_odds"":2.18}]",true,TRACKING_ONLY,NO BET,Yankees spread,UNDER,0.0,0.0,0.1778,0.3268,0.6732,,NO DATA,-27.2915,6.280089,2.92,-0.0808,-0.0173,-2.95,-0.0216,0.0129,-29.2,0.0,1.0,1.06,-0.0415,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.005,0.0,-0.015,0.0,0.0,0.5926,0.0926,-0.8889,0.0,0.0,2.0,2.0,-1.0,0.0,-0.7866,0.0,0.0,0.0,0.0286,0.0926,-0.0358,-0.0894,0.0,0.0,0.0,0.0,0.0,-0.0721,-0.7866,-0.0358,-0.0894,-0.0721,0.0
baseline_v2_clean:823858,823858,2026-06-09,2026-06-09T00:25:45Z,2026-06-09T22:40:00Z,Marlins,D-backs,1,baseline_v2_clean,first_seen_pregame,0.5344,0.6313,0.0485,"DraftKings, FanDuel",paper_trading,true,,Preview,elo,manual,0.5828,0.5828,0.6313,1.795,2.06,0.0485,0.0,7.5,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-09T00:24:44Z"",""home_moneyline_odds"":1.76,""away_moneyline_odds"":2.12,""home_spread_line"":-1.5,""home_spread_odds"":2.6,""total_line"":7.5,""over_odds"":1.82,""under_odds"":2.0},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-09T00:25:05Z"",""home_moneyline_odds"":1.83,""away_moneyline_odds"":2.0,""home_spread_line"":1.5,""home_spread_odds"":1.5,""total_line"":7.5,""over_odds"":1.91,""under_odds"":1.91}]",true,PAPER_BET,Marlins ML,Marlins spread,UNDER,0.0,0.0,0.45,0.7326,0.1746,,NO DATA,73.9022,2.3e-05,-2.51,-1.9662,0.0495,16.2,0.1188,0.0198,25.1,-96.0,-48.0,0.88,-0.0534,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4706,-0.0294,-0.362,0.0,0.0,-1.0,-6.0,1.25,0.0,-0.3574,0.0,0.0,0.0,0.4364,-0.0294,-0.0162,-0.0406,0.0,0.0,0.0,0.0,0.0,-0.0041,-0.3574,-0.0162,-0.0406,-0.0041,0.0
baseline_v2_clean:824267,824267,2026-06-09,2026-06-09T00:25:45Z,2026-06-09T22:40:00Z,Tigers,Twins,1,baseline_v2_clean,first_seen_pregame,0.5234,0.7002,0.0884,"DraftKings, FanDuel",paper_trading,true,,Preview,elo,manual,0.6118,0.6118,0.7002,1.83,2.01,0.0884,0.0,8.0,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-09T00:24:44Z"",""home_moneyline_odds"":1.83,""away_moneyline_odds"":2.02,""home_spread_line"":-1.5,""home_spread_odds"":2.76,""total_line"":8.0,""over_odds"":1.91,""under_odds"":1.91},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-09T00:25:05Z"",""home_moneyline_odds"":1.83,""away_moneyline_odds"":2.0,""home_spread_line"":1.5,""home_spread_odds"":1.49,""total_line"":8.0,""over_odds"":1.91,""under_odds"":1.91}]",true,PAPER_BET,Tigers ML,Tigers spread,UNDER,0.0,0.0,0.2022,0.5722,0.2924,,NO DATA,128.1961,0.000122,-1.82,0.2664,-0.0653,-14.33,-0.1543,-0.0237,18.2,15.0,7.5,0.96,-0.0387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.015,0.0,0.0,0.3704,-0.1296,-0.422,0.0,0.0,-1.0,-2.0,0.65,0.0,-0.5315,0.0,0.0,0.0,0.3714,-0.1296,-0.0242,-0.0604,0.0,0.0,0.0,0.0,0.0,0.0081,-0.5315,-0.0242,-0.0604,0.0081,0.0
baseline_v2_clean:822969,822969,2026-06-09,2026-06-09T00:25:45Z,2026-06-09T22:40:00Z,Rays,Red Sox,1,baseline_v2_clean,first_seen_pregame,0.7307,0.2743,-0.2282,"BetMGM, DraftKings, FanDuel",paper_trading,true,,Preview,elo,manual,0.5025,0.5025,0.2743,1.29,3.5,-0.2282,-1.5,5.5,OK,,"[{""bookmaker"":""FanDuel"",""bookmaker_key"":""fanduel"",""last_update"":""2026-06-09T00:24:44Z"",""home_moneyline_odds"":1.27,""away_moneyline_odds"":3.65,""home_spread_line"":-1.5,""home_spread_odds"":2.64,""total_line"":5.5,""over_odds"":2.02,""under_odds"":1.74},{""bookmaker"":""DraftKings"",""bookmaker_key"":""draftkings"",""last_update"":""2026-06-09T00:25:05Z"",""home_moneyline_odds"":1.29,""away_moneyline_odds"":3.45,""home_spread_line"":-1.5,""home_spread_odds"":2.69,""total_line"":5.5,""over_odds"":2.05,""under_odds"":1.73},{""bookmaker"":""BetMGM"",""bookmaker_key"":""betmgm"",""last_update"":""2026-06-09T00:25:03Z"",""home_moneyline_odds"":1.31,""away_moneyline_odds"":3.5,""home_spread_line"":-1.5,""home_spread_odds"":2.6,""total_line"":5.5,""over_odds"":2.0,""under_odds"":1.77}]",true,PAPER_BET,Red Sox ML,Red Sox spread,UNDER,0.0,0.0,0.3804,0.2842,0.7158,,NO DATA,-144.7735,6.280436,0.01,0.9956,-0.0518,-13.84,-0.1284,-0.0248,-0.1,0.0,0.7,0.91,0.1682,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833,0.0833,-0.4167,0.0,0.0,1.0,0.0,-0.35,0.0,0.1113,0.0,0.0,0.0,-0.2,0.0833,0.0051,0.0126,0.0,0.0,0.0,0.0,0.0,0.0167,0.1113,0.0051,0.0126,0.0167,0.0
