candidate,fold_id,game_id,game_date,home_team,away_team,research_home_win_probability,outcome
logistic_core_c0.02_plain,1,823618,2026-06-10,Mets,Cardinals,0.5613923740393855,0
logistic_core_c0.02_plain,2,823856,2026-06-10,Marlins,D-backs,0.43817658106990015,1
logistic_core_c0.02_plain,2,824022,2026-06-11,Angels,Astros,0.4599500445077869,1
logistic_core_c0.02_plain,2,824103,2026-06-10,Royals,Rangers,0.5030935022166557,0
logistic_core_c0.02_plain,2,824266,2026-06-10,Tigers,Twins,0.5699817284867476,0
logistic_core_c0.02_plain,2,824348,2026-06-11,Rockies,Cubs,0.38382607582900385,1
logistic_core_c0.02_plain,2,824428,2026-06-10,Guardians,Yankees,0.5417833853934169,0
logistic_core_c0.02_plain,2,824590,2026-06-10,White Sox,Braves,0.5234561292064469,1
logistic_core_c0.02_plain,2,824831,2026-06-10,Orioles,Mariners,0.5040504952670471,1
logistic_core_c0.02_plain,2,824996,2026-06-11,Athletics,Brewers,0.5339145544376683,1
logistic_core_c0.02_plain,2,823371,2026-06-11,Pirates,Dodgers,0.4700195235522994,0
logistic_core_c0.02_plain,2,823619,2026-06-11,Mets,Cardinals,0.5570547856922314,1
logistic_core_c0.02_plain,2,823855,2026-06-11,Marlins,D-backs,0.6733704443408564,1
logistic_core_c0.02_plain,2,824101,2026-06-11,Royals,Rangers,0.5027157146141223,0
logistic_core_c0.02_plain,2,824265,2026-06-11,Tigers,Twins,0.5757494688471858,1
logistic_core_c0.02_plain,2,824346,2026-06-11,Rockies,Cubs,0.49359406317473975,0
logistic_core_c0.02_plain,2,824827,2026-06-11,Orioles,Mariners,0.48768693897654647,1
logistic_core_c0.02_plain,2,822726,2026-06-12,Nationals,Mariners,0.4457246331187003,0
logistic_core_c0.02_plain,2,822803,2026-06-12,Blue Jays,Yankees,0.48166237746154356,1
logistic_core_c0.02_plain,2,823211,2026-06-13,Giants,Cubs,0.5710743716711922,0
logistic_core_c0.02_plain,2,823370,2026-06-12,Pirates,Marlins,0.5830975576007696,0
logistic_core_c0.02_plain,2,823617,2026-06-12,Mets,Braves,0.5737155457286619,1
logistic_core_c0.02_plain,2,823695,2026-06-13,Twins,Cardinals,0.5504010069320813,1
logistic_core_c0.02_plain,2,823778,2026-06-12,Brewers,Phillies,0.6212537474707169,1
logistic_core_c0.02_plain,2,824020,2026-06-13,Angels,Rays,0.5229970694664186,1
logistic_core_c0.02_plain,2,824102,2026-06-13,Royals,Astros,0.5311065973619263,0
logistic_core_c0.02_plain,2,824425,2026-06-12,Guardians,Tigers,0.567475383161551,1
logistic_core_c0.02_plain,2,824507,2026-06-12,Reds,D-backs,0.44905724425239574,0
logistic_core_c0.02_plain,2,824588,2026-06-12,White Sox,Dodgers,0.5214282367850109,1
logistic_core_c0.02_plain,2,824752,2026-06-12,Red Sox,Rangers,0.5167230268855968,1
logistic_core_c0.02_plain,2,824826,2026-06-12,Orioles,Padres,0.6063344861696848,1
logistic_core_c0.02_plain,2,824997,2026-06-13,Athletics,Rockies,0.5817885394961512,1
logistic_core_c0.02_plain,2,822725,2026-06-13,Nationals,Mariners,0.5628174991238212,1
logistic_core_c0.02_plain,2,822802,2026-06-13,Blue Jays,Yankees,0.4502689181639809,0
logistic_core_c0.02_plain,2,823213,2026-06-14,Giants,Cubs,0.4904017749454705,0
logistic_core_c0.02_plain,2,823369,2026-06-13,Pirates,Marlins,0.5019944928560598,1
logistic_core_c0.02_plain,2,823616,2026-06-13,Mets,Braves,0.5646372644555784,0
logistic_core_c0.02_plain,2,823694,2026-06-13,Twins,Cardinals,0.5056726724105676,0
logistic_core_c0.02_plain,2,823776,2026-06-13,Brewers,Phillies,0.5790480522818366,0
logistic_core_c0.02_plain,2,824019,2026-06-14,Angels,Rays,0.5382776609211803,1
logistic_core_c0.02_plain,2,824100,2026-06-13,Royals,Astros,0.5434007701217981,0
logistic_core_c0.02_plain,2,824426,2026-06-13,Guardians,Tigers,0.49221963418065917,1
logistic_core_c0.02_plain,2,824508,2026-06-13,Reds,D-backs,0.47590722636942334,1
logistic_core_c0.02_plain,2,824587,2026-06-13,White Sox,Dodgers,0.5065558423429873,0
logistic_core_c0.02_plain,2,824749,2026-06-13,Red Sox,Rangers,0.48395842310548964,1
logistic_core_c0.02_plain,2,824828,2026-06-13,Orioles,Padres,0.5379724608440506,0
logistic_core_c0.02_plain,2,824995,2026-06-14,Athletics,Rockies,0.5936776326017739,1
logistic_core_c0.02_plain,2,822722,2026-06-14,Nationals,Mariners,0.4556246787949418,1
logistic_core_c0.02_plain,2,822801,2026-06-14,Blue Jays,Yankees,0.46089358969817446,0
logistic_core_c0.02_plain,2,823212,2026-06-14,Giants,Cubs,0.5796100432770869,1
logistic_core_c0.02_plain,2,823368,2026-06-14,Pirates,Marlins,0.5587950717200941,0
logistic_core_c0.02_plain,2,823615,2026-06-14,Mets,Braves,0.5379518053107272,1
logistic_core_c0.02_plain,2,823693,2026-06-14,Twins,Cardinals,0.49219663862144436,1
logistic_core_c0.02_plain,2,823777,2026-06-14,Brewers,Phillies,0.4781534035904342,1
logistic_core_c0.02_plain,2,824021,2026-06-14,Angels,Rays,0.4782729740487575,0
logistic_core_c0.02_plain,2,824099,2026-06-14,Royals,Astros,0.4696263837478128,1
logistic_core_c0.02_plain,2,824506,2026-06-14,Reds,D-backs,0.560502845646892,0
logistic_core_c0.02_plain,2,824586,2026-06-14,White Sox,Dodgers,0.5328945857957074,1
logistic_core_c0.02_plain,2,824751,2026-06-14,Red Sox,Rangers,0.5139742530763427,0
logistic_core_c0.02_plain,2,824823,2026-06-14,Orioles,Padres,0.49955583435609785,0
logistic_core_c0.02_plain,2,824994,2026-06-14,Athletics,Rockies,0.5495364256537119,0
logistic_core_c0.02_plain,2,822724,2026-06-15,Nationals,Royals,0.736376523710722,1
logistic_core_c0.02_plain,2,822887,2026-06-16,Rangers,Twins,0.5511344080867998,0
logistic_core_c0.02_plain,2,823046,2026-06-15,Cardinals,Padres,0.5895404792557886,1
logistic_core_c0.02_plain,2,823452,2026-06-15,Phillies,Marlins,0.6215051452389138,1
logistic_core_c0.02_plain,2,823938,2026-06-16,Dodgers,Rays,0.486280416158829,1
logistic_core_c0.02_plain,2,824181,2026-06-16,Astros,Tigers,0.5154073220975702,0
logistic_core_c0.02_plain,2,824505,2026-06-15,Reds,Mets,0.5136140800286588,1
logistic_core_c0.02_plain,2,824666,2026-06-16,Cubs,Rockies,0.6069600181680422,1
logistic_core_c0.02_plain,2,824993,2026-06-16,Athletics,Pirates,0.5698530231417871,1
logistic_core_c0.02_plain,2,825071,2026-06-16,D-backs,Angels,0.4699435147873565,1
logistic_core_c0.02_plain,2,822723,2026-06-16,Nationals,Royals,0.5877684816139825,1
logistic_core_c0.02_plain,2,822888,2026-06-17,Rangers,Twins,0.5823104317044164,0
logistic_core_c0.02_plain,2,823045,2026-06-16,Cardinals,Padres,0.5811888708995627,1
logistic_core_c0.02_plain,2,823128,2026-06-17,Mariners,Orioles,0.5604536535963961,1
logistic_core_c0.02_plain,2,823451,2026-06-16,Phillies,Marlins,0.4665318913138221,1
logistic_core_c0.02_plain,2,823535,2026-06-16,Yankees,White Sox,0.5192297753244454,1
logistic_core_c0.02_plain,2,823775,2026-06-16,Brewers,Guardians,0.44409920005928816,1
logistic_core_c0.02_plain,2,823939,2026-06-17,Dodgers,Rays,0.5612614463323463,1
logistic_core_c0.02_plain,2,824182,2026-06-17,Astros,Tigers,0.6218365817552113,1
logistic_core_c0.02_plain,2,824504,2026-06-16,Reds,Mets,0.5585011287418972,1
logistic_core_c0.02_plain,2,824667,2026-06-17,Cubs,Rockies,0.5406022314767106,0
logistic_core_c0.02_plain,2,824750,2026-06-16,Red Sox,Blue Jays,0.5270609972040883,0
logistic_core_c0.02_plain,2,824912,2026-06-16,Braves,Giants,0.5987715557216551,0
logistic_core_c0.02_plain,2,824991,2026-06-17,Athletics,Pirates,0.5051825379274234,0
logistic_core_c0.02_plain,2,825070,2026-06-17,D-backs,Angels,0.5076543859625771,0
logistic_core_c0.02_plain,2,822721,2026-06-17,Nationals,Royals,0.6064198549053503,0
logistic_core_c0.02_plain,2,823044,2026-06-17,Cardinals,Padres,0.5904016091823698,0
logistic_core_c0.02_plain,2,823127,2026-06-18,Mariners,Orioles,0.5809675231878559,0
logistic_core_c0.02_plain,2,823450,2026-06-17,Phillies,Marlins,0.47451632449840636,0
logistic_core_c0.02_plain,2,823536,2026-06-17,Yankees,White Sox,0.5498307701177763,1
logistic_core_c0.02_plain,2,823774,2026-06-17,Brewers,Guardians,0.4230286579752304,1
logistic_core_c0.02_plain,3,823940,2026-06-17,Dodgers,Rays,0.626864333128908,1
logistic_core_c0.02_plain,3,824178,2026-06-17,Astros,Tigers,0.519923644330086,1
logistic_core_c0.02_plain,3,824503,2026-06-17,Reds,Mets,0.47429278539126607,0
logistic_core_c0.02_plain,3,824668,2026-06-18,Cubs,Rockies,0.43017663090186103,1
logistic_core_c0.02_plain,3,824746,2026-06-17,Red Sox,Blue Jays,0.6605802228676142,0
logistic_core_c0.02_plain,3,824913,2026-06-17,Braves,Giants,0.5729239263280624,0
logistic_core_c0.02_plain,3,824992,2026-06-18,Athletics,Pirates,0.5286728241008303,0
logistic_core_c0.02_plain,3,825072,2026-06-17,D-backs,Angels,0.5374606410406054,1
logistic_core_c0.02_plain,3,822889,2026-06-18,Rangers,Twins,0.5006535322632796,0
logistic_core_c0.02_plain,3,823125,2026-06-18,Mariners,Orioles,0.5825581440883258,1
logistic_core_c0.02_plain,3,823448,2026-06-18,Phillies,Mets,0.48870389107268136,0
logistic_core_c0.02_plain,3,823533,2026-06-18,Yankees,White Sox,0.5173230012439668,0
logistic_core_c0.02_plain,3,823772,2026-06-18,Brewers,Guardians,0.4910845373464866,0
logistic_core_c0.02_plain,3,824098,2026-06-18,Royals,Cardinals,0.5426985423230097,1
logistic_core_c0.02_plain,3,824748,2026-06-18,Red Sox,Blue Jays,0.5494508597574256,0
logistic_core_c0.02_plain,3,824989,2026-06-19,Athletics,Angels,0.5820957084366531,1
logistic_core_c0.02_plain,3,822886,2026-06-20,Rangers,Padres,0.5835767821097749,1
logistic_core_c0.02_plain,3,822966,2026-06-19,Rays,Nationals,0.5638661619206465,1
logistic_core_c0.02_plain,3,823124,2026-06-20,Mariners,Red Sox,0.632489577578976,0
logistic_core_c0.02_plain,3,823534,2026-06-19,Yankees,Reds,0.6227441691941612,1
logistic_core_c0.02_plain,3,823853,2026-06-19,Marlins,Giants,0.5839883121476112,1
logistic_core_c0.02_plain,3,823936,2026-06-20,Dodgers,Orioles,0.6059810180281217,1
logistic_core_c0.02_plain,3,824097,2026-06-20,Royals,Cardinals,0.5024430490319066,1
logistic_core_c0.02_plain,3,824179,2026-06-20,Astros,Guardians,0.4840104010432847,1
logistic_core_c0.02_plain,3,824264,2026-06-19,Tigers,White Sox,0.6075848495582142,1
logistic_core_c0.02_plain,3,824345,2026-06-20,Rockies,Pirates,0.38412915162652383,1
logistic_core_c0.02_plain,3,824663,2026-06-19,Cubs,Blue Jays,0.534123358601113,1
logistic_core_c0.02_plain,3,824910,2026-06-19,Braves,Brewers,0.5081017895408073,1
logistic_core_c0.02_plain,3,824990,2026-06-20,Athletics,Angels,0.5738472143999624,1
logistic_core_c0.02_plain,3,825069,2026-06-20,D-backs,Twins,0.578055121504833,1
logistic_core_c0.02_plain,3,822885,2026-06-20,Rangers,Padres,0.5703756104454656,0
logistic_core_c0.02_plain,3,822967,2026-06-20,Rays,Nationals,0.5317679292910238,0
logistic_core_c0.02_plain,3,823126,2026-06-21,Mariners,Red Sox,0.603160466704279,0
logistic_core_c0.02_plain,3,823447,2026-06-20,Phillies,Mets,0.5727548608506872,1
logistic_core_c0.02_plain,3,823532,2026-06-20,Yankees,Reds,0.5611367736281193,0
logistic_core_c0.02_plain,3,823854,2026-06-20,Marlins,Giants,0.6372801472947334,1
logistic_core_c0.02_plain,3,823937,2026-06-21,Dodgers,Orioles,0.6617124287418611,0
logistic_core_c0.02_plain,3,824180,2026-06-20,Astros,Guardians,0.6017661568010811,0
logistic_core_c0.02_plain,3,824263,2026-06-20,Tigers,White Sox,0.5829963821148746,1
logistic_core_c0.02_plain,3,824342,2026-06-21,Rockies,Pirates,0.42664158933431684,1
logistic_core_c0.02_plain,3,824665,2026-06-20,Cubs,Blue Jays,0.5277560145793957,0
logistic_core_c0.02_plain,3,824909,2026-06-20,Braves,Brewers,0.5570117575270268,1
logistic_core_c0.02_plain,3,824988,2026-06-21,Athletics,Angels,0.6005811462884986,0
logistic_core_c0.02_plain,3,825068,2026-06-21,D-backs,Twins,0.4864617584249723,0
logistic_core_c0.02_plain,3,822883,2026-06-21,Rangers,Padres,0.5742328610091986,1
logistic_core_c0.02_plain,3,822968,2026-06-21,Rays,Nationals,0.5801768038810746,1
logistic_core_c0.02_plain,3,823123,2026-06-21,Mariners,Red Sox,0.5735033738895479,1
logistic_core_c0.02_plain,3,823449,2026-06-21,Phillies,Mets,0.6208024933453238,1
logistic_core_c0.02_plain,3,823531,2026-06-21,Yankees,Reds,0.4868131461537618,0
logistic_core_c0.02_plain,3,823852,2026-06-21,Marlins,Giants,0.4862497122410852,1
logistic_core_c0.02_plain,3,823934,2026-06-21,Dodgers,Orioles,0.5335933429343741,0
logistic_core_c0.02_plain,3,824095,2026-06-21,Royals,Cardinals,0.5585455827852277,0
logistic_core_c0.02_plain,3,824177,2026-06-21,Astros,Guardians,0.5611712583185224,1
logistic_core_c0.02_plain,3,824260,2026-06-21,Tigers,White Sox,0.5552234713729789,1
logistic_core_c0.02_plain,3,824343,2026-06-21,Rockies,Pirates,0.44798484951420064,0
logistic_core_c0.02_plain,3,824908,2026-06-21,Braves,Brewers,0.600210609335937,0
logistic_core_c0.02_plain,3,824987,2026-06-21,Athletics,Angels,0.5161281389556224,0
logistic_core_c0.02_plain,3,825067,2026-06-21,D-backs,Twins,0.5211358720212786,0
logistic_core_c0.02_plain,3,822720,2026-06-22,Nationals,Phillies,0.5850743768170922,1
logistic_core_c0.02_plain,3,822800,2026-06-22,Blue Jays,Astros,0.4844207129986823,1
logistic_core_c0.02_plain,3,822964,2026-06-22,Rays,Royals,0.6086889550936387,0
logistic_core_c0.02_plain,3,823040,2026-06-22,Cardinals,D-backs,0.6405979504820214,1
logistic_core_c0.02_plain,3,823288,2026-06-23,Padres,Braves,0.5713804033882465,1
logistic_core_c0.02_plain,3,823613,2026-06-22,Mets,Cubs,0.4634101242608278,0
logistic_core_c0.02_plain,3,823692,2026-06-22,Twins,Dodgers,0.5759212593573819,0
logistic_core_c0.02_plain,3,823851,2026-06-22,Marlins,Rangers,0.5925494216838532,0
logistic_core_c0.02_plain,3,824016,2026-06-23,Angels,Orioles,0.542897898445144,0
logistic_core_c0.02_plain,3,824261,2026-06-22,Tigers,Yankees,0.5289528461294434,1
logistic_core_c0.02_plain,3,824344,2026-06-23,Rockies,Red Sox,0.486881325579423,1
logistic_core_c0.02_plain,3,824502,2026-06-22,Reds,Brewers,0.5258968056565672,0
logistic_core_c0.02_plain,3,824585,2026-06-22,White Sox,Guardians,0.5298887179311969,1
logistic_core_c0.02_plain,3,822718,2026-06-23,Nationals,Phillies,0.5390352767730777,0
logistic_core_c0.02_plain,3,822799,2026-06-23,Blue Jays,Astros,0.5110399081523044,0
logistic_core_c0.02_plain,3,822963,2026-06-23,Rays,Royals,0.6362155013257068,0
logistic_core_c0.02_plain,3,823043,2026-06-23,Cardinals,D-backs,0.5295842005170076,0
logistic_core_c0.02_plain,3,823210,2026-06-24,Giants,Athletics,0.577098642870961,1
logistic_core_c0.02_plain,3,823286,2026-06-24,Padres,Braves,0.573836086936999,1
logistic_core_c0.02_plain,3,823365,2026-06-23,Pirates,Mariners,0.5337843835275815,0
logistic_core_c0.02_plain,3,823614,2026-06-23,Mets,Cubs,0.48888366625539315,0
logistic_core_c0.02_plain,3,823690,2026-06-23,Twins,Dodgers,0.5978327078873589,0
logistic_core_c0.02_plain,3,823849,2026-06-23,Marlins,Rangers,0.5480800494480759,1
logistic_core_c0.02_plain,3,824017,2026-06-24,Angels,Orioles,0.37695190366182424,1
logistic_core_c0.02_plain,3,824262,2026-06-23,Tigers,Yankees,0.5967883775159554,0
logistic_core_c0.02_plain,3,824340,2026-06-24,Rockies,Red Sox,0.3387625263297104,0
logistic_core_c0.02_plain,3,824501,2026-06-23,Reds,Brewers,0.5293311541964417,0
logistic_core_c0.02_plain,3,824584,2026-06-23,White Sox,Guardians,0.5203345552214625,1
logistic_core_c0.02_plain,3,822719,2026-06-24,Nationals,Phillies,0.5781412234488208,0
logistic_core_c0.02_plain,3,822798,2026-06-24,Blue Jays,Astros,0.579144635815576,0
logistic_core_c0.02_plain,3,822965,2026-06-24,Rays,Royals,0.5923442682052975,1
logistic_core_c0.02_plain,3,823041,2026-06-24,Cardinals,D-backs,0.5780496702849857,0
logistic_core_c0.02_plain,3,823208,2026-06-25,Giants,Athletics,0.4538246938696353,1
logistic_core_c0.02_plain,4,823284,2026-06-25,Padres,Braves,0.5753965647015986,1
logistic_core_c0.02_plain,4,823367,2026-06-24,Pirates,Mariners,0.5628613410801441,1
logistic_core_c0.02_plain,4,823611,2026-06-24,Mets,Cubs,0.5729593007806227,0
logistic_core_c0.02_plain,4,823691,2026-06-24,Twins,Dodgers,0.5329559555801864,0
logistic_core_c0.02_plain,4,823850,2026-06-24,Marlins,Rangers,0.5414089079558301,1
logistic_core_c0.02_plain,4,824018,2026-06-24,Angels,Orioles,0.6348032280849185,1
logistic_core_c0.02_plain,4,824259,2026-06-24,Tigers,Yankees,0.6028660025219971,0
logistic_core_c0.02_plain,4,824341,2026-06-24,Rockies,Red Sox,0.3611453583975292,1
logistic_core_c0.02_plain,4,824500,2026-06-24,Reds,Brewers,0.5016518812032025,0
logistic_core_c0.02_plain,4,824583,2026-06-24,White Sox,Guardians,0.5364431755763934,0
logistic_core_c0.02_plain,4,822717,2026-06-25,Nationals,Phillies,0.5111279569303244,0
logistic_core_c0.02_plain,4,822797,2026-06-25,Blue Jays,Rangers,0.519223807510724,0
logistic_core_c0.02_plain,4,822961,2026-06-25,Rays,Royals,0.5703937748794315,1
logistic_core_c0.02_plain,4,823209,2026-06-25,Giants,Athletics,0.6033716406414028,0
logistic_core_c0.02_plain,4,823366,2026-06-25,Pirates,Mariners,0.4732983593721979,1
logistic_core_c0.02_plain,4,823612,2026-06-25,Mets,Cubs,0.6032966450113755,0
logistic_core_c0.02_plain,4,824258,2026-06-25,Tigers,Astros,0.6415294167808927,0
logistic_core_c0.02_plain,4,824747,2026-06-25,Red Sox,Yankees,0.48642598528964676,1
logistic_core_c0.02_plain,4,822796,2026-06-26,Blue Jays,Rangers,0.5072316477469426,0
logistic_core_c0.02_plain,4,822962,2026-06-26,Rays,D-backs,0.5874718375097855,1
logistic_core_c0.02_plain,4,823039,2026-06-27,Cardinals,Marlins,0.5328214299722235,0
logistic_core_c0.02_plain,4,823206,2026-06-27,Giants,Braves,0.5837696856769196,0
logistic_core_c0.02_plain,4,823285,2026-06-27,Padres,Dodgers,0.6027503559798709,1
logistic_core_c0.02_plain,4,823363,2026-06-26,Pirates,Reds,0.5697571177859869,0
logistic_core_c0.02_plain,4,823610,2026-06-26,Mets,Phillies,0.557676401934741,0
logistic_core_c0.02_plain,4,823688,2026-06-27,Twins,Rockies,0.5497693669052366,1
logistic_core_c0.02_plain,4,823773,2026-06-26,Brewers,Cubs,0.5995656602692496,1
logistic_core_c0.02_plain,4,824014,2026-06-27,Angels,Athletics,0.5772068358706489,0
logistic_core_c0.02_plain,4,824255,2026-06-26,Tigers,Astros,0.549784074777447,1
logistic_core_c0.02_plain,4,824423,2026-06-26,Guardians,Mariners,0.5530587501096604,0
logistic_core_c0.02_plain,4,824582,2026-06-26,White Sox,Royals,0.5460858565430594,1
logistic_core_c0.02_plain,4,824743,2026-06-26,Red Sox,Yankees,0.5394254988030951,1
logistic_core_c0.02_plain,4,824824,2026-06-26,Orioles,Nationals,0.474199629357527,1
logistic_core_c0.02_plain,4,822794,2026-06-27,Blue Jays,Rangers,0.5391795411532446,0
logistic_core_c0.02_plain,4,822960,2026-06-27,Rays,D-backs,0.5224749357206522,1
logistic_core_c0.02_plain,4,823038,2026-06-27,Cardinals,Marlins,0.5670812693945416,0
logistic_core_c0.02_plain,4,823207,2026-06-28,Giants,Braves,0.5859129958911163,1
logistic_core_c0.02_plain,4,823283,2026-06-28,Padres,Dodgers,0.5505152424255665,0
logistic_core_c0.02_plain,4,823364,2026-06-27,Pirates,Reds,0.46135403373024475,0
logistic_core_c0.02_plain,4,823609,2026-06-27,Mets,Phillies,0.5607931417656201,1
logistic_core_c0.02_plain,4,823689,2026-06-27,Twins,Rockies,0.6139096461647991,0
logistic_core_c0.02_plain,4,823770,2026-06-27,Brewers,Cubs,0.6015775309673846,0
logistic_core_c0.02_plain,4,824015,2026-06-28,Angels,Athletics,0.6123464443262905,1
